.DAT,VCD Video File,video
.ZMV,ZSNES Movie File,video
.SCC,ScreenFlow Screen Recording,video
.RM,RealMedia File,video
.MJ2,Motion JPEG 2000 Video,video
.PSB,PowerDivX Subtitles File,video
.DREAM,Dream Animated Wallpaper File,video
.M2T,HDV Video File,video
.IVA,Surveillance Video File,video
.DMSM3D,VideoWave 3D Movie Project File,video
.M4V,iTunes Video File,video
.MNV,PlayStation Movie File,video
.MPEG4,MPEG-4 File,video
.DZM,DirectorZone Menu Template,video
.CAMREC,Camtasia Studio Screen Recording,video
.THEATER,iMovie Theater File,video
.MEPX,Movavi Video Project,video
.MJPG,Motion JPEG Video,video
.SMV,VideoLink Mail Video File,video
.TIX,DivX Video Download Activation File,video
.AV1,AV1 Video,video
.WP3,Microsoft Photo Story Project File,video
.VRO,DVD Video Recording Format,video
.STX,Pinnacle Studio Project File,video
.AWLIVE,Active Webcam Video File,video
.F4P,Adobe Flash Protected Media File,video
.MMV,MicroMV Video File,video
.MPG,MPEG Video,video
.XMV,Xbox Media Video File,video
.WVM,Google Play Video File,video
.VGZ,DigitalVDO Compressed Video File,video
.MOV,Apple QuickTime Movie,video
.DZP,DirectorZone Particle Effect File,video
.DV,Digital Video File,video
.TP,Beyond TV Transport Stream File,video
.JDR,IROAD Dash Cam Video File,video
.MTS,AVCHD Video File,video
.PDS,PowerDirector Script File,video
.AVV,Avid Volume Bin File,video
.MEP,Movavi Video Project,video
.KTN,KTooN Animation Project File,video
.SFVIDCAP,Sonic Foundry Video Capture File,video
.DVR-MS,Microsoft Digital Video Recording,video
.FFD,ffDiaporama Project File,video
.SEDPRJ,Slideshow Studio Elements Project,video
.DZT,DirectorZone Title File,video
.INT,Sony Camcorder Image Management File,video
.CAMV,Camtasia Video File,video
.IRCP,SpeedGrade IRIDAS Composite File,video
.FBR,Mercury Screen Recording,video
.AVB,Avid Bin File,video
.CST,Director External Cast File,video
.PPJ,Premiere 6 Project File,video
.IZZY,Isadora Project,video
.DVR,Microsoft Recorded TV Show,video
.IZZ,Isadora Media Control Project,video
.MMP,MovieMator Video Editor Pro Project,video
.TMV,8088 Corruption Video,video
.DASH,MPEG-DASH Video File,video
.QTCH,QuickTime Cache File,video
.ZM3,ZSNES Movie #3 File,video
.FLI,FLIC Animation,video
.M75,MPEG Video,video
.MV,SGI Video File,video
.DMB,Digital Multimedia Broadcasting File,video
.KMPROJECT,KineMaster Project,video
0.264,Ripped Video Data File,video
.BNP,Sony Camcorder Video Data File,video
.PLAYLIST,CyberLink PowerDVD Playlist,video
.WVX,Windows Media Video Redirector,video
.DAV,CCTV DVR Video,video
.AVCHD,High Definition Video File,video
.CPI,AVCHD Video Clip Information File,video
.3MM,3D Movie Maker Movie Project,video
.SBK,SWiSH Project Backup File,video
.H264,H.264 Encoded Video File,video
.VEP,AVS Video Editor Project File,video
.3G2,3GPP2 Multimedia File,video
.VID,Generic Video File,video
.MP2V,MPEG-2 Video File,video
.XESC,Expression Encoder Screen Capture File,video
.RDB,Wavelet Video Images File,video
.SFERA,Sfera 360? File,video
.MVP,MoviePlus Project File,video
.M15,MPEG Video,video
.MPEG2,MPEG-2 Video File,video
.M1V,MPEG-1 Video File,video
.BSF,Blu-ray AVC Video File,video
.60D,CCTV Video Clip,video
.XVID,Xvid-Encoded Video File,video
.LVIX,Lightworks Video Index File,video
.MOVIE,QuickTime Movie File,video
.D2V,DVD2AVI File,video
.EXI,YouTube for Android Offline Video Index,video
0.89,Cavena Subtitles File,video
.DDAT,DivX Temporary Video File,video
.PGI,Video Recording File,video
.MEDIA,Security Camera Video,video
.SAN,Smush Animation File,video
.YUV,YUV Video File,video
.AAF,Advanced Authoring Format File,video
.ISM,IIS Smooth Streaming Manifest File,video
.G64X,Genetec Video File,video
.G64,Genetec Video File,video
.F4V,Flash MP4 Video File,video
.3GPP2,3GPP2 Multimedia File,video
.MPV2,MPEG-2 Video Stream,video
.MPL,AVCHD Playlist File,video
.GVI,Google Video File,video
.3GPP,3GPP Media File,video
.XLMV,Xunlei Movie File,video
.DNC,Windows Dancer File,video
.QTL,QuickTime Link File,video
.MK3D,Matroska 3D Video File,video
.DCK,Resolume Deck File,video
.HDV,High Definition Video Format,video
.WVE,Electronic Arts TQI Video File,video
.MP21,AXMEDIS MPEG-21 Object,video
.F4F,Flash Video Fragment,video
.SQZ,Squeeze Project File,video
.VP3,On2 Streaming Video File,video
.TBC,Time-base Corrected Video,video
.R3D,REDCODE Video File,video
.MVEX,Muvee autoProducer 6 Project File,video
.PRO,ProPresenter Export File,video
.M4F,Sony Network Camera Video,video
.RSX,RED Metadata XML File,video
.TSP,Digital TV DVR Recording,video
.PDRPROJ,PowerDirector for Mobile Project,video
.JSS,JACOsub Subtitle File,video
.VCR,ATI Video Card Recording,video
.DIVX,DivX-Encoded Movie,video
.BDMV,Blu-ray Disc Movie Information File,video
.HEVC,High Efficiency Video Coding File,video
.OGM,Ogg Media File,video
.M2P,MPEG-2 Program Stream File,video
.MOI,MOI Video File,video
.NUT,NUT Video File,video
.XML,Cinelerra Video Project,video
.RV,RealVideo File,video
.WCP,WinDVD Creator Project File,video
.NUV,NuppelVideo File,video
.SWT,Flash Generator Template,video
.SMK,Smacker Compressed Movie File,video
.SPL,FutureSplash Animation,video
.LRV,Low-resolution Video File,video
.OGX,Ogg Vorbis Multiplexed Media File,video
.WM,Windows Media File,video
.AVI,Audio Video Interleave File,video
.KMV,Mobile DJ Video File,video
.DPG,Nintendo DS Movie File,video
.BU,Samsung CCTV Video File,video
.CED,JVC Camera Video Data File,video
.RUM,Bink Video Subtitle File,video
.DVDMEDIA,RipIt DVD Package,video
.MVE,Interplay MVE Video File,video
.TVLAYER,mimoLive TV Layer,video
.TDT,AVCHD Thumbnail File,video
.EXO,YouTube Video Chunk,video
.LREC,Inter-Tel Web Conference Recording,video
.3P2,3GPP Multimedia File,video
.WRF,WebEx Recording,video
.MPE,MPEG Movie File,video
0.787,AVTECH CCTV Video File,video
.M2A,MPEG-1 Layer 2 Audio File,video
.QTZ,Quartz Composer File,video
.BDT3,BEEDOCS Timeline 3D 3 Document,video
.TIVO,TiVo Video File,video
.VP7,TrueMotion VP7 Video File,video
.WMD,Windows Media Download Package,video
.FLIC,FLIC Animation,video
.MTV,MTV Video Format File,video
.BMC,Bolide Movie Creator Project File,video
.RMD,RealPlayer Media File,video
.ARF,WebEx Advanced Recording File,video
.K3G,3GP Mobile Phone Video File,video
.LSX,Streaming Media Shortcut,video
.V264,v264 IPROBOT3 Video File,video
.MOOV,Apple QuickTime Movie,video
.TPD,Cyberlink TOD Video File,video
.AQT,AQTitle Subtitles File,video
.NFV,Netflix Video File,video
.JMV,Jnes Movie File,video
.DMSD,Roxio MyDVD Project,video
.RMP,RealPlayer Metadata Package File,video
.AETX,After Effects XML Project Template,video
.F4M,Adobe Flash Media Manifest File,video
.WXP,Wax 2.0 Project,video
.ZOOM,Zoom Recording File,video
.PREL,Premiere Elements Project File,video
.TVS,TeamViewer Video Session File,video
.ASX,Microsoft ASF Redirector File,video
.NVC,NeroVision Express Project File,video
.IMOVIEPROJ,iMovie Project File,video
.Y4M,YUV4MPEG2 Video File,video
.MJP,MJPEG Video File,video
.BVR,Blue Iris Video,video
.TTXT,MPEG-4 Timed Text Subtitles File,video
.MOVIE,Payday Movie File,video
.IRF,CCTV DVR H.264 Video File,video
.AJP,CCTV Video File,video
.FTC,FluxTime Clip File,video
.EVO,HD DVD Video File,video
.M21,AXMEDIS MPEG-21 File,video
.FLH,FLIC Animation File,video
.AVD,Movie Edit Pro Video Information File,video
.AVE,Avigilon Native Video Export File,video
.ZM1,ZSNES Movie #1 File,video
.VLAB,VisionLab Studio Project File,video
.TOD,JVC Everio Video Capture File,video
.LFPACKAGE,LumaFusion Project Package,video
.ISMC,Smooth Streaming Client Manifest File,video
.PXV,Pixbend Media File,video
.PRTL,Premiere Pro Title,video
.CMPROJ,Camtasia Project File,video
.MPGINDEX,Adobe MPEG Index File,video
.BMK,PowerDVD MovieMark File,video
.WOT,WebEx Recording File,video
.VCV,ViewCave Video File,video
.TVRECORDING,BoinxTV TV recording,video
.AXV,Annodex Video File,video
.RVL,muvee Reveal X Project File,video
.PHOTOSHOW,Roxio PhotoShow Project,video
.IMOVIELIBRARY,iMovie Library File,video
.VSE,AVTECH CCTV Video,video
.ROQ,Id Software Game Video,video
.MPG4,MPEG-4 Video File,video
.TPR,TMPGEnc Project File,video
.PLPROJ,Adobe Prelude Project File,video
.DVX,DivX Video File,video
.TTML,Timed Text Markup Language Subtitles File,video
.RVID,Snapz Pro X Recorded Video File,video
.MV8,Interplay MVE Video File,video
.GXF,General eXchange Format File,video
.RCREC,LogMeIn Remote Control Session Recording,video
.WTV,Windows Recorded TV Show File,video
.ORV,Oracom Video File,video
.SMIL,SMIL Presentation File,video
.N3R,Panasonic Security System Video File,video
.SUB,VobSub Subtitles File,video
.SBZ,ShowBiz Project File,video
.FVM,Fast Video Maker Project,video
.IVF,Indeo Video Format File,video
.QT,Apple QuickTime Movie,video
.PEG,Callipeg Animation Project,video
.BRAW,Blackmagic RAW Video,video
.PROJECTOR,Screencast Transcript,video
.ZEG,ZeroG Subtitles File,video
.BDM,AVCHD Information File,video
.M21,MPEG-21 File,video
.AVP,Avid Project File,video
.TDA3MT,DivX Author Template File,video
.SDV,Studio DV Project File,video
.VBC,VodBurner Crude Video File,video
.FPDX,Utilius Fairplay Project,video
.M4E,MPEG-4 Video File,video
.AVS,Application Visualization System File,video
.CMMTPL,Camtasia MenuMaker Template,video
.M2V,MPEG-2 Video,video
.SSM,Standard Streaming Metafile,video
.WMX,Windows Media Redirector File,video
.OTRKEY,OnlineTvRecorder Encoded Video File,video
.IMOVIEMOBILE,iOS iMovie Project File,video
.PJS,Phoenix Subtitles File,video
.INSV,Insta360 Panoramic Video,video
.AMV,Actions Media Video,video
.MPEG1,MPEG-1 Video File,video
.VIVO,VivoActive Video File,video
.AEGRAPHIC,Adobe After Effects Graphic,video
.SEC,Samsung Security Video File,video
.MT2S,MPEG-2 Transport Stream File,video
.EDL,Edit Decision List File,video
.MVC,Movie Collector Catalog,video
.VCPF,VideoConvert Project File,video
.PAR,Dedicated Micros DVR Recording,video
.RMD,RED Metadata File,video
.PNS,Pelco CCTV Video File,video
.YOG,Outerra Captured Video File,video
.QTM,Apple QuickTime Movie File,video
.W32,WinCAPs Subtitle File,video
.GIFV,GIF Video File,video
.GCS,Cineform Studio Video Project,video
.VIX,Lightworks Video Index File,video
.CLK,ClickView Video File,video
.XEL,Expression Encoder Live Encoding File,video
.CREC,Lync Video File,video
.NSV,Nullsoft Streaming Video File,video
.AV,Video Surveillance File,video
.PVR,Wintal PVR Video File,video
.THP,Wii/GameCube Video File,video
.RAVI,Radiometric Video File,video
.DV-AVI,Microsoft DV-AVI Video File,video
.AM,Anark Media File,video
.PSSD,PhotoSuite Slide Show File,video
.VFZ,Creative Webcam Video Effects File,video
.FCPROJECT,Final Cut Pro X Project File,video
.SMI,SMIL Presentation,video
.MPL,MPL2 Subtitles File,video
.ANIM,Amiga Animation File,video
.SSA,Sub Station Alpha Subtitle File,video
.BS4,Mikogo Session Video Recording,video
.FCARCH,Final Cut Pro Archive,video
.BYU,Brigham Young University Movie File,video
.VS4,AVTECH CCTV Video Surveillance File,video
.BLZ,TeamViewer Blizz Session File,video
.VFW,Video for Windows,video
.M1PG,iFinish Video Clip,video
.MPC,Electronic Arts MPCh Video File,video
.PROQC,ProPresenter Quartz Composition,video
.NTP,Natron Project File,video
.SEC,GuinXell Video File,video
.SEQ,NorPix StreamPix Sequence,video
.QSV,iQIYI Video File,video
.MVB,Multimedia Viewer Book Source File,video
.MODD,Sony Video Analysis File,video
.MXV,MAGIX Video File,video
.DIF,Digital Interface Format,video
.HKM,Havok Movie File,video
.MPLS,Blu-ray Movie Playlist File,video
.MOD,Camcorder Recorded Video File,video
.TP0,Mascom PVR Video File,video
.VIEWLET,Qarbon Viewlet,video
.XFL,Animate Movie Archive,video
.AXM,AXMEDIS Object,video
.VMD,Sierra VMD Video File,video
.GL,GRASP Animation,video
.CMMP,Camtasia MenuMaker Project,video
.FFM,FFmpeg Stream File,video
.JTS,Cyberlink AVCHD Video File,video
.DMSS,VideoWave SlideShow Project File,video
.PRO4DVD,ProPresenter DVD Clips Document,video
.IMOVIEPROJECT,iMovie Project,video
.SPRYZIP,LumaFusion Legacy Project,video
.VF,VEGAS Movie Studio Project File,video
.VEM,Meta Media Video E-Mail File,video
.CMREC,Camtasia Recording,video
.AECAP,After Effects Text Template,video
.AET,After Effects Project Template,video
.DAD,IMS200 Video Record File,video
.WSVE,Wondershare Filmora for Mac Project File,video
.BIX,Kodicom Video File,video
.VDO,VDOLive Media File,video
.EZT,EZTitles Subtitles File,video
.DLX,Sony VDU Video File,video
.VDX,The 7th Guest Video File,video
.XEJ,Expression Encoder Job File,video
.MPG2,MPEG-2 Video,video
.CVC,cVideo,video
.VR,VR Studio Project File,video
.EXP,DX Series Exported Video File,video
.SVI,Samsung Video File,video
.USF,Universal Subtitles Format File,video
.STL,European Broadcasting Union Subtitles File,video
.SMI,SAMI Subtitles File,video
.MSH,Visual Communicator Project File,video
.DCE,DriveCam Video File,video
.MOFF,Sony Video Data File,video
.CIP,Cavena Subtitles File,video
.IVS,Internet Streaming Video,video
.FBZ,FlashBack Screen Recorder Movie,video
.CMV,CorelMOVE Animation,video
.FVT,FAST Search & Transfer Video File,video
.JV,Bitmap Brothers Video File,video
.SEQ,Tiertex Limited SEQ Video File,video
.H261,H.261 Video,video
.LSF,Streaming Media Format,video
.SCN,Pinnacle Studio Scene File,video
.EYETV,EyeTV Recording File,video
.AVM,Anime Music Video,video
.LXF,Harris/Leitch Video File,video
.H265,H.265 Video,video
.PVA,PVA Video File,video
.WGI,Wildgame Innovations Video File,video
.MQV,Sony Movie Format File,video
.AVS,AviSynth Script File,video
.GOM,GOM Media File,video
.RMV,RadMovie Video,video
.AVR,EverFocus Recording File,video
.RCPROJECT,iMovie '08 Project,video
.EYE,Eyemail Video Recording File,video
.MJPEG,Motion JPEG Video,video
.ISMCLIP,iStopMotion Animation Clip,video
.WFSP,Wondershare Fantashow Project,video
.CX3,CMS Recorded Video File,video
.VMLF,VAIO Video File,video
.BDT2,BEEDOCS Timeline 3D 2 Document,video
.ANX,Annodex Exchange Format File,video
.DMSD3D,Roxio MyDVD 3D Project,video
.MVY,Video easy Project File,video
.PRO5DVD,ProPresenter DVD Clips Document,video
.AVS,AVS Workgroup of China Video,video
.QTINDEX,Adobe QTIndex File,video
.TY,TiVo Video Recording File,video
.VMLT,VAIO Video File,video
.BIK2,Bink Video 2 File,video
.SKM,SK Telecom 3GP Video,video
.RTS,RealPlayer Streaming Media,video
.PMP,PlayStation Portable Movie,video
.TDX,D-TEG CCTV Video Information File,video
.VP5,On2 VP5 Video File,video
.VSR,CPCAM CCTV Recording,video
.DRC,BBC Dirac Video,video
.EL8,Electa Live Classroom Session Recording,video
.PCLX,Pencil2D Project,video
.CAMTEMPLATE,Camtasia Template,video
.CDXL,Commodore CDXL Video,video
.CAM,MSN Messenger Webcam Recording,video
.ANYDESK,AnyDesk Remote Session Recording,video
.GVP,Google Video Pointer,video
.MP21,MPEG-21 Multimedia File,video
.TID,AVCHD Thumbnail File,video
.QSMD,qStopMotion Animation Project,video
.RP,RealPix Clip,video
.MPF,MainActor Project File,video
.SML,SMIL Slideshow Presentation,video
.FLX,FLIC Animation,video
.KUX,Youku KUX Video,video
.JNR,JoinNet Recording File,video
.H263,H.263 Video,video
.P64,H.261 Video File,video
.MOVIE,SGI Movie File,video
.VSH,VideoStudio HTML5 Project File,video
.LVF,DVR LVF Video File,video
.AV3,Arbitrator Video Surveillance File,video
.VFT,VideoStudio Filter File,video
.AVC,Avid Media Composer Script,video
.GRASP,GRASP Animation,video
.TGV,Electronic Arts TGV Video File,video
.TGQ,Electronic Arts TGQ Video File,video
.RPL,Escape Video File,video
.RL2,Voyeur Game Video File,video
.ML20,MSN Webcam Recorder Video,video
.PAF,Packed Animation File,video
.MVI,Motion Pixels MVI1 Video File,video
.CEL,FLIC Animation,video
.PMV,Return to Zork Video File,video
.DSY,Besta Video File,video
.H262,H.262 Video,video
.RTS,QuickTime Real-Time Streaming Format,video
.PJR,DVDx Project File,video
.CTS,TreeSheets Hierarchical Spreadsheet,spreadsheet
.XLSX,Microsoft Excel Spreadsheet,spreadsheet
.XLS,Microsoft Excel Spreadsheet (Legacy),spreadsheet
.XLSM,Microsoft Excel Macro-Enabled Spreadsheet,spreadsheet
.DEF,SmartWare II Data File,spreadsheet
0.123,Lotus 1-2-3 Spreadsheet,spreadsheet
.DEX,Microsoft Excel Spreadsheet,spreadsheet
.XL,Microsoft Excel Spreadsheet,spreadsheet
.XLR,Works Spreadsheet,spreadsheet
.PMVX,PlanMaker Spreadsheet Template,spreadsheet
.NUMBERS-TEF,Numbers iCloud Document,spreadsheet
.SXC,StarOffice Calc Spreadsheet,spreadsheet
.NB,Mathematica Notebook,spreadsheet
.XLTM,Microsoft Excel Macro-Enabled Spreadsheet Template,spreadsheet
.XLSB,Microsoft Excel Binary Spreadsheet,spreadsheet
.ODS,OpenDocument Spreadsheet,spreadsheet
.NUMBERS,Apple Numbers Spreadsheet,spreadsheet
.GNUMERIC,Gnumeric Spreadsheet,spreadsheet
.MAR,Mariner Calc Spreadsheet,spreadsheet
.OTS,OpenDocument Spreadsheet Template,spreadsheet
.CHIP,Microarray Annotation File,spreadsheet
.FODS,OpenDocument Flat XML Spreadsheet,spreadsheet
.PRESTO,Presto Project Spreadsheet,spreadsheet
.CELL,Thinkfree Office NEO Cell Workbook,spreadsheet
.BKS,Microsoft Works Spreadsheet Backup File,spreadsheet
.RDF,Report Definition File,spreadsheet
.XAR,Microsoft Excel Auto-Recovery File,spreadsheet
._XLS,Renamed Microsoft Excel Spreadsheet (Legacy),spreadsheet
.TMV,TimeMap Visual,spreadsheet
.IMP,Improv Spreadsheet,spreadsheet
.EFU,Everything File List,spreadsheet
.PMD,PlanMaker Spreadsheet (Legacy),spreadsheet
.WQ2,Quattro Pro for DOS Spreadsheet File,spreadsheet
.NMBTEMPLATE,Numbers Spreadsheet Template,spreadsheet
.SDC,Apache OpenOffice Calc Spreadsheet,spreadsheet
.EDXZ,Edraw Compressed XML FIle,spreadsheet
.XLTX,Microsoft Excel Spreadsheet Template,spreadsheet
.FP,FileMaker Pro Spreadsheet,spreadsheet
._XLSX,Renamed Microsoft Excel Spreadsheet,spreadsheet
.QPW,Quattro Pro Spreadsheet,spreadsheet
.GSHEET,Google Sheets Shortcut,spreadsheet
.XLSHTML,Microsoft Excel HTML Spreadsheet,spreadsheet
.NCSS,NCSS Dataset File,spreadsheet
.AST,Ability Spreadsheet Template,spreadsheet
.WKS,Lotus 1-2-3 Spreadsheet,spreadsheet
.OGWU,Origin Unicode Workbook File,spreadsheet
.DIS,Oracle Discoverer Workbook,spreadsheet
.12M,Lotus 1-2-3 SmartMaster File,spreadsheet
.PMDX,PlanMaker Spreadsheet,spreadsheet
.GNM,Gnumeric Spreadsheet,spreadsheet
.EDX,Edraw XML FIle,spreadsheet
.XLSMHTML,Microsoft Excel MIME HTML Spreadsheet,spreadsheet
.OGW,Origin Workbook File,spreadsheet
.ESS,EasySpreadsheet Spreadsheet,spreadsheet
.WKQ,Quattro Pro for DOS Spreadsheet File,spreadsheet
.WQ1,Quattro Pro for DOS Spreadsheet File,spreadsheet
.AWS,Ability Spreadsheet File,spreadsheet
.WKS,Works Spreadsheet,spreadsheet
.WR1,Lotus Symphony Worksheet File,spreadsheet
.PMV,PlanMaker Spreadsheet Template,spreadsheet
.FCS,First Choice Spreadsheet,spreadsheet
.UOS,Uniform Office Spreadsheet,spreadsheet
.HCDT,Thinkfree Office NEO Cell Template,spreadsheet
.STC,StarOffice Calc Spreadsheet Template,spreadsheet
.XLTHTML,Microsoft Excel HTML Spreadsheet Template,spreadsheet
.TMVT,TimeMap Template,spreadsheet
.DFG,Data Flask Grid File,spreadsheet
.WKI,Lotus 2 Worksheet,spreadsheet
.WKU,Lotus 1-2-3 Spreadsheet,spreadsheet
.WLS,602Tab Spreadsheet,spreadsheet
.BP,Boomplay Music File,audio
.MTM,MultiTracker Module,audio
.SABL,Call of Duty: Black Ops II Sound Archive,audio
.STY,Yamaha/Korg Keyboard Style,audio
.WAND,GarageBand Magic Template,audio
.FLP,FL Studio Project,audio
.EC3,Enhanced Audio Codec 3 File,audio
.SDT,Electronic Arts Sound Data File,audio
.MP3,MP3 Audio File,audio
.CGRP,Pro Tools Clip Group File,audio
.L,Left Audio Channel File,audio
.SDX,Sample MIDI Dump Exchange,audio
.WPROJ,Wwise Project File,audio
.ABC,ABC Music Notation,audio
.NBS,Minecraft Note Block Studio File,audio
.WEBA,WebM Audio File,audio
.GSM,US Robotics GSM Audio File,audio
.COPY,Sony Ericsson Protected Content,audio
.NSF,NES Sound Format File,audio
.MUI,Myriad User Instrument File,audio
.UST,UTAU Sequence Text File,audio
.MMPZ,LMMS Project File,audio
.ALAC,ALAC Encoded Audio File,audio
.ASD,Ableton Live Sample Analysis,audio
.FLAC,Free Lossless Audio Codec File,audio
.SF2,SoundFont 2 Sound Bank,audio
.XFS,eRacer Sound File,audio
.AUP,Audacity Project File,audio
.GMC,Game Music Creator Sound File,audio
.MKA,Matroska Audio File,audio
.FTM,Finale Template File,audio
.H5S,Line 6 POD HD500 Edit Setlist File,audio
.MINIGSF,Game Boy Advance Song File,audio
.GSF,Game Boy Advance Sound File,audio
.XMU,Expressive Music Container File,audio
.FSC,FL Studio Score File,audio
.2SF,Nintendo DS Sound File,audio
.RMT,Raster Music Tracker Song File,audio
.OMG,OpenMG Audio File,audio
.MMLP,Music Macro Language Project,audio
.ITLS,iTunes Live Stream URL,audio
.PNA,PhatNoise Audio File,audio
.SNGX,ChordWizard Song,audio
.VPW,VoxPro Wave File,audio
.RAD,Reality Adlib Tracker Module,audio
.WUS,WUTG Tagged Audio File,audio
.CDO,Crescendo Music Notation File,audio
.SDS,MIDI Sample Dump Standard File,audio
.PEK,Adobe Peak Waveform File,audio
.IGP,Igor Published Music Notation File,audio
.MTI,MadTracker Instrument,audio
.WOW,Grave Composer Music Module,audio
.SC2,Sample Cell II Instrument Definition,audio
.XRNS,Renoise Song File,audio
.STY,Band-in-a-Box Styles File,audio
.SMP,AudioCuentos Audiobook,audio
.KT3,Battery 3 Drum Kit File,audio
.VSQ,VOCALOID2 Project File,audio
.EFS,Ensoniq SQ-80 File,audio
.AIMPPL,AIMP Playlist File,audio
.FEV,FMOD Audio Events File,audio
.VOXAL,Voxal Project File,audio
.CKB,Cricket Audio Bank File,audio
.CWB,Cakewalk Bundle,audio
.PVF,Portable Voice Format,audio
.DCT,Dictation Audio File,audio
.NFA,Netflix Audio File,audio
.MP_,Mobile Phone Sound File,audio
.MSCX,MuseScore Music Score File,audio
.DMSE,Sound Editor Project File,audio
.AFC,Mass Effect 2 Audio File,audio
.AMXD,Ableton Max Patch File,audio
.ACP,aacPlus Audio File,audio
.NKI,KONTAKT Instrument File,audio
.SLP,SpectraLayers Pro Project,audio
.TOC,PSP Audio File,audio
.DTM,Digital Tracker Module,audio
.SAF,Secure Audio File,audio
.PHY,PhyMod Physical Modeling Data,audio
.DCF,DRM Content Format File,audio
.PTXT,Pro Tools Session Template,audio
.GP,Guitar Pro 7 Document,audio
.MUSICXML,MusicXML File,audio
.APF,Sony Ericsson Firmware Acoustics File,audio
.MIDI,MIDI Music Data,audio
.DFF,DSD Audio File,audio
.M4R,iPhone Ringtone File,audio
.SFK,Sound Forge Pro Audio Peak File,audio
.IT,Impulse Tracker Module,audio
.ALS,Ableton Live Set File,audio
.VDJ,VirtualDJ Audio Sample File,audio
.GSM,Global System for Mobile Audio File,audio
.MID,MIDI File,audio
.GP5,Guitar Pro 5 Tablature File,audio
.4MP,4-MP3 Database File,audio
.XPF,LMMS Preset File,audio
.APL,Monkey's Audio Track Information File,audio
.EOP,Everyone Piano Score,audio
.BAND,GarageBand Project,audio
.BUN,Cakewalk Bundle File,audio
.PCG,Korg Instrument Bank File,audio
.ANG,Anghami Audio File,audio
.RMJ,Real Media Jukebox Audio File,audio
.CUE,Cue Sheet File,audio
.ZAB,Zipped Audio Book,audio
.LOGIC,Logic Pro Project File,audio
.UNI,MikMod UniMOD Module,audio
.RNS,Reason Song File,audio
.UAX,Unreal Audio Package,audio
.U8,3D Lemmings Audio File,audio
.OGG,Ogg Vorbis Audio File,audio
.RX2,REX2 Audio File,audio
.RECORD,GarageBand Records Audio File,audio
.VAG,PlayStation Compressed Audio,audio
.AKP,Akai Sampler File,audio
.ABM,Music Album,audio
.SNG,Korg Trinity Song File,audio
.PLY,Finale Playback File,audio
.WAV,WAVE Audio File,audio
.SFX,SoundFX Audio File,audio
.REX,ReCycle Loop File,audio
.5XE,Line 6 POD HD500X Edit Preset File,audio
.WAX,Windows Media Audio Redirect,audio
.OMF,Open Media Framework File,audio
.RSF,LEGO MINDSTORMS EV3 Robot Sound File,audio
.VLC,VLC Playlist,audio
.RIP,Hit'n'Mix Audio Mashup File,audio
.ARIA,Chipsounds Sound File,audio
.DFC,Defractor 1.0 Instrument,audio
.SFPACK,Packed SoundFont File,audio
.ALC,Ableton Live Clip File,audio
.FUZ,Bethesda Softworks Voice File,audio
.SGP,MP3 Audio Mixer Sound Group Project,audio
.MSCZ,MuseScore Compressed Score File,audio
.RTM,Real Tracker Module,audio
.AU,Audacity Audio File,audio
.PSM,Protracker Studio Module,audio
.OVW,Logic Pro Overview File,audio
.HBB,Line 6 POD HD Edit Bundle,audio
.EMX,eMusic Download File,audio
.NCW,Native Compressed Wave File,audio
.CWS,ChordWizard Song,audio
.DSM,Digital Sound Module,audio
.MINI2SF,Nintendo DS Sound Information File,audio
.ACD-ZIP,Sony ACID Project With Embedded Media File,audio
.SFL,Sound Forge Pro Sound Data File,audio
.PLA,Sansa Playlist File,audio
.ITI,Impulse Tracker Instrument,audio
.VYF,Samsung Digital Voice Recorder File,audio
.AC3,Audio Codec 3 File,audio
.WFP,WaveFront Program File,audio
.DM,DRM Delivery Message,audio
.INS,Ensoniq Instrument,audio
.ROL,Ad Lib Synthesized Instrument,audio
.VSQX,VOCALOID3 Project File,audio
.SSEQ,Nintendo DS Sound Sequence File,audio
.FRG,Sound Forge Pro Project File,audio
.Q1,Winamp Equalizer Presets File,audio
.RMX,RealJukebox Format,audio
.VQF,TwinVQ Audio File,audio
.OMX,OtsAV Media Library Information File,audio
.NRT,Nokia Ringtone,audio
.Q2,Winamp Equalizer Auto-Load Presets File,audio
.ACM,Interplay Audio File,audio
.H3E,Line 6 POD HD300 Edit Preset File,audio
.QCP,PureVoice Audio File,audio
.NST,NoiseTracker Module,audio
.SESX,Adobe Audition Session,audio
.FLM,FL Studio Mobile Project,audio
.M3U8,UTF-8 M3U Playlist,audio
.M4A,MPEG-4 Audio File,audio
.GBS,Game Boy Sound File,audio
.ACT,ADPCM Compressed Audio File,audio
.BWW,Bagpipe Player File,audio
.RGRP,Pro Tools Region Group File,audio
.XMZ,FastTracker 2 Extended Module,audio
.SDAT,Nintendo DS Sound Data File,audio
.PTX,Pro Tools Session File,audio
.PTS,Pro Tools Session,audio
.YM,Atari ST Audio File,audio
.AOB,DVD-Audio Audio Object File,audio
.HCA,High Compression Audio File,audio
.STRM,STRM Audio Stream File,audio
.STI,SampleTank User Preset Data File,audio
.S3M,ScreamTracker 3 Module,audio
.ACB,ADX Audio Package File,audio
.SPH,NIST SPHERE Audio File,audio
.CIDB,iTunes CD Information File,audio
.PCAST,iTunes Podcast File,audio
.MPU,MPEG Layer 3 Audio File,audio
.G726,G.726 Audio File,audio
.MXL,Compressed MusicXML File,audio
